cell_id,cell_cycle_state,new_cell_cycle_state,checked,corrected
SA1044-A96147A-R37-C15,G1,G1,False,False
SA1044-A96147A-R37-C17,G1,G1,False,False
SA1044-A96147A-R37-C20,G1,G1,False,False
SA1044-A96147A-R37-C39,G2,G2,False,False
SA1044-A96147A-R37-C43,G2,G2,False,False
SA1044-A96147A-R37-C46,G2,S,True,True
SA1044-A96147A-R37-C48,G2,G2,False,False
SA1044-A96147A-R37-C50,G2,G2,False,False
SA1044-A96147A-R37-C52,G2,G2,False,False
SA1044-A96147A-R38-C07,G1,G1,False,False
SA1044-A96147A-R38-C08,G1,G1,False,False
SA1044-A96147A-R38-C09,G1,G1,False,False
SA1044-A96147A-R38-C12,G1,G1,False,False
SA1044-A96147A-R38-C13,G1,G1,False,False
SA1044-A96147A-R38-C16,G1,G1,False,False
SA1044-A96147A-R38-C18,G1,G1,False,False
SA1044-A96147A-R38-C42,G2,G2,False,False
SA1044-A96147A-R38-C44,G2,S,True,True
SA1044-A96147A-R38-C46,G2,G2,False,False
SA1044-A96147A-R38-C47,G2,G2,False,False
SA1044-A96147A-R38-C48,G2,G2,True,False
SA1044-A96147A-R38-C50,G2,G2,False,False
SA1044-A96147A-R38-C51,G2,G2,False,False
SA1044-A96147A-R39-C08,G1,G1,False,False
SA1044-A96147A-R39-C09,G1,G1,False,False
SA1044-A96147A-R39-C11,G1,G1,False,False
SA1044-A96147A-R39-C12,G1,G1,False,False
SA1044-A96147A-R39-C14,G1,G1,False,False
SA1044-A96147A-R39-C15,G1,G1,False,False
SA1044-A96147A-R39-C18,G1,G1,False,False
SA1044-A96147A-R39-C19,G1,G1,False,False
SA1044-A96147A-R39-C20,G1,G1,False,False
SA1044-A96147A-R39-C42,G2,G2,False,False
SA1044-A96147A-R39-C45,G2,G2,False,False
SA1044-A96147A-R40-C08,G1,G1,False,False
SA1044-A96147A-R40-C10,G1,G1,False,False
SA1044-A96147A-R40-C12,G1,G1,False,False
SA1044-A96147A-R40-C14,G1,G1,False,False
SA1044-A96147A-R40-C15,G1,G1,False,False
SA1044-A96147A-R40-C17,G1,G1,False,False
SA1044-A96147A-R40-C20,G1,G1,False,False
SA1044-A96147A-R40-C39,G2,G2,False,False
SA1044-A96147A-R40-C43,G2,G2,False,False
SA1044-A96147A-R41-C07,G1,G1,False,False
SA1044-A96147A-R41-C08,G1,S,True,True
SA1044-A96147A-R41-C09,G1,G1,False,False
SA1044-A96147A-R41-C10,G1,G1,True,False
SA1044-A96147A-R41-C13,G1,G1,False,False
SA1044-A96147A-R41-C14,G1,G1,False,False
SA1044-A96147A-R41-C15,G1,G1,False,False
SA1044-A96147A-R41-C16,G1,G1,False,False
SA1044-A96147A-R41-C17,G1,G1,False,False
SA1044-A96147A-R41-C19,G1,G1,False,False
SA1044-A96147A-R41-C20,G1,G1,False,False
SA1044-A96147A-R41-C21,G1,G1,False,False
SA1044-A96147A-R41-C44,G2,G2,False,False
SA1044-A96147A-R41-C45,G2,G2,False,False
SA1044-A96147A-R41-C50,G2,G2,False,False
SA1044-A96147A-R41-C51,G2,S,True,True
SA1044-A96147A-R41-C52,G2,G2,False,False
SA1044-A96147A-R42-C08,G1,G1,False,False
SA1044-A96147A-R42-C09,G1,G1,False,False
SA1044-A96147A-R42-C11,G1,G1,False,False
SA1044-A96147A-R42-C12,G1,G1,False,False
SA1044-A96147A-R42-C14,G1,G1,False,False
SA1044-A96147A-R42-C15,G1,G1,False,False
SA1044-A96147A-R42-C16,G1,G1,False,False
SA1044-A96147A-R42-C18,G1,G1,False,False
SA1044-A96147A-R42-C19,G1,G1,False,False
SA1044-A96147A-R42-C20,G1,G1,False,False
SA1044-A96147A-R42-C41,G2,G2,False,False
SA1044-A96147A-R42-C42,G2,S,True,True
SA1044-A96147A-R42-C43,G2,G2,False,False
SA1044-A96147A-R42-C46,G2,G2,False,False
SA1044-A96147A-R42-C49,G2,G2,False,False
SA1044-A96147A-R42-C50,G2,G2,False,False
SA1044-A96147A-R42-C51,G2,G2,False,False
SA1044-A96147A-R42-C52,G2,G2,False,False
SA1044-A96147A-R43-C39,G2,G2,False,False
SA1044-A96147A-R43-C41,G2,G2,False,False
SA1044-A96147A-R43-C42,G2,G2,False,False
SA1044-A96147A-R44-C50,G2,G2,False,False
SA1044-A96147A-R45-C42,G2,G2,False,False
SA1044-A96147A-R45-C44,G2,G2,False,False
SA1044-A96147A-R45-C45,G2,G2,False,False
SA1044-A96147A-R45-C46,G2,G2,False,False
SA1044-A96147A-R45-C49,G2,G2,False,False
SA1044-A96147A-R46-C40,G2,G2,False,False
SA1044-A96147A-R46-C48,G2,G2,False,False
SA1044-A96147A-R46-C51,G2,G2,False,False
SA1044-A96147A-R48-C40,G2,G2,False,False
SA1044-A96147A-R48-C43,G2,G2,False,False
SA1044-A96147A-R48-C46,G2,G2,False,False
SA1044-A96147A-R49-C44,G2,G2,False,False
SA1044-A96147A-R50-C45,G2,G2,False,False
SA1044-A96147A-R50-C50,G2,G2,False,False
SA1044-A96147A-R51-C40,G2,G2,False,False
SA1044-A96147A-R51-C45,G2,G2,False,False
SA1044-A96147A-R51-C49,G2,G2,False,False
SA1044-A96147A-R52-C43,G2,G2,False,False
SA1044-A96147A-R52-C45,G2,G2,False,False
SA1044-A96147A-R52-C51,G2,G2,False,False
SA1044-A96147A-R53-C47,G2,G2,False,False
SA1044-A96147A-R53-C48,G2,G2,False,False
SA1044-A96147A-R53-C52,G2,S,True,True
SA1044-A96147A-R54-C43,G2,G2,True,False
SA1044-A96147A-R54-C46,G2,G2,False,False
SA1044-A96147A-R54-C51,G2,G2,False,False
SA1044-A96147A-R55-C39,G2,G2,False,False
SA1044-A96147A-R55-C40,G2,G2,False,False
SA1044-A96147A-R55-C42,G2,G2,False,False
SA1044-A96147A-R55-C43,G2,S,True,True
SA1044-A96147A-R56-C41,G2,G2,False,False
SA1044-A96147A-R56-C46,G2,G2,False,False
SA1044-A96147A-R56-C51,G2,S,True,True
SA1044-A96147A-R57-C40,G2,G2,False,False
SA1044-A96147A-R57-C49,G2,G2,False,False
SA1044-A96147A-R58-C42,G2,G2,False,False
SA1044-A96147A-R58-C46,G2,G2,False,False
SA1044-A96147A-R58-C47,G2,G2,False,False
SA1044-A96147A-R58-C48,G2,G2,False,False
SA1044-A96147A-R59-C41,G2,G2,False,False
SA1044-A96147A-R59-C48,G2,G2,False,False
SA1044-A96147A-R59-C51,G2,S,True,True
SA1044-A96147A-R61-C40,G2,G2,False,False
SA1044-A96147A-R61-C46,G2,G2,False,False
SA1044-A96147A-R61-C48,G2,G2,False,False
SA1044-A96147A-R61-C50,G2,G2,False,False
SA1044-A96147A-R61-C51,G2,G2,False,False
SA1044-A96147A-R62-C47,G2,G2,False,False
SA1044-A96147A-R62-C49,G2,G2,False,False
SA1044-A96147A-R63-C40,G2,G2,False,False
SA1044-A96147A-R63-C46,G2,G2,False,False
SA1044-A96147A-R63-C48,G2,G2,False,False
SA1044-A96147A-R64-C42,G2,G2,False,False
SA1044-A96147A-R64-C44,G2,G2,False,False
SA1044-A96147A-R64-C46,G2,G2,False,False
SA1044-A96147A-R65-C51,G2,S,True,True
SA1044-A96147A-R66-C40,G2,G2,False,False
SA1044-A96147A-R66-C41,G2,G2,False,False
SA1044-A96147A-R66-C42,G2,G2,False,False
SA1044-A96147A-R66-C43,G2,G2,False,False
SA1044-A96147A-R66-C48,G2,G2,False,False
SA1044-A96147A-R68-C42,G2,G2,False,False
SA1044-A96147A-R68-C44,G2,G2,False,False
SA1044-A96147A-R68-C51,G2,G2,False,False
SA1044-A96147A-R69-C43,G2,G2,False,False
SA1044-A96147A-R69-C45,G2,G2,False,False
SA1044-A96147A-R69-C46,G2,G2,False,False
SA1044-A96147A-R69-C50,G2,G2,False,False
SA1044-A96147A-R70-C46,G2,G2,False,False
SA1044-A96147A-R70-C48,G2,G2,False,False
SA928-A73044A-R07-C05,G1,G1,False,False
SA928-A73044A-R07-C08,G1,G1,False,False
SA928-A73044A-R07-C28,G2,G2,False,False
SA928-A73044A-R07-C34,G2,G2,False,False
SA928-A73044A-R07-C44,S,S,True,False
SA928-A73044A-R07-C45,S,S,True,False
SA928-A73044A-R07-C49,S,S,True,False
SA928-A73044A-R07-C51,S,S,True,False
SA928-A73044A-R08-C05,G1,G1,False,False
SA928-A73044A-R08-C06,G1,G1,False,False
SA928-A73044A-R08-C08,G1,G1,False,False
SA928-A73044A-R08-C10,G1,G1,False,False
SA928-A73044A-R08-C13,G1,G1,False,False
SA928-A73044A-R08-C14,G1,G1,False,False
SA928-A73044A-R08-C27,G2,G2,False,False
SA928-A73044A-R08-C28,G2,G2,False,False
SA928-A73044A-R08-C29,G2,G2,False,False
SA928-A73044A-R08-C30,G2,G2,False,False
SA928-A73044A-R08-C33,G2,S,True,True
SA928-A73044A-R08-C41,S,S,True,False
SA928-A73044A-R08-C45,S,S,True,False
SA928-A73044A-R09-C09,G1,G1,False,False
SA928-A73044A-R09-C11,G1,G1,False,False
SA928-A73044A-R09-C12,G1,G1,False,False
SA928-A73044A-R09-C13,G1,G1,False,False
SA928-A73044A-R09-C21,G2,G2,False,False
SA928-A73044A-R09-C22,G2,G2,False,False
SA928-A73044A-R09-C24,G2,G2,False,False
SA928-A73044A-R09-C27,G2,G2,False,False
SA928-A73044A-R09-C29,G2,G2,False,False
SA928-A73044A-R09-C35,G2,G2,False,False
SA928-A73044A-R09-C37,G1,G1,False,False
SA928-A73044A-R09-C43,S,S,True,False
SA928-A73044A-R09-C44,S,S,True,False
SA928-A73044A-R09-C45,S,S,True,False
SA928-A73044A-R09-C52,S,S,True,False
SA928-A73044A-R10-C05,G1,G1,False,False
SA928-A73044A-R10-C09,G1,G1,False,False
SA928-A73044A-R10-C11,G1,G1,False,False
SA928-A73044A-R10-C14,G1,G1,False,False
SA928-A73044A-R10-C18,G1,G1,False,False
SA928-A73044A-R10-C34,G2,G2,False,False
SA928-A73044A-R10-C41,S,S,True,False
SA928-A73044A-R10-C45,S,S,True,False
SA928-A73044A-R10-C51,S,S,True,False
SA928-A73044A-R10-C52,S,S,True,False
SA928-A73044A-R11-C09,G1,G1,False,False
SA928-A73044A-R11-C18,G1,G1,False,False
SA928-A73044A-R11-C22,G2,G2,False,False
SA928-A73044A-R11-C28,G2,G2,False,False
SA928-A73044A-R11-C29,G2,S,True,True
SA928-A73044A-R11-C33,G2,G2,False,False
SA928-A73044A-R11-C40,S,S,False,False
SA928-A73044A-R12-C12,G1,G1,False,False
SA928-A73044A-R12-C21,G2,G2,False,False
SA928-A73044A-R12-C24,G2,G2,False,False
SA928-A73044A-R12-C27,G2,G2,False,False
SA928-A73044A-R12-C42,S,S,True,False
SA928-A73044A-R12-C43,S,S,True,False
SA928-A73044A-R12-C52,S,S,True,False
SA928-A73044A-R13-C07,G1,G1,False,False
SA928-A73044A-R13-C09,G1,G1,False,False
SA928-A73044A-R13-C13,G1,G1,False,False
SA928-A73044A-R13-C16,G1,G1,False,False
SA928-A73044A-R13-C17,G1,G1,False,False
SA928-A73044A-R13-C18,G1,G1,False,False
SA928-A73044A-R13-C24,G2,S,True,True
SA928-A73044A-R13-C27,G2,G2,False,False
SA928-A73044A-R13-C30,G2,G2,False,False
SA928-A73044A-R13-C52,S,S,True,False
SA928-A73044A-R14-C07,G1,G1,False,False
SA928-A73044A-R14-C11,G1,G1,False,False
SA928-A73044A-R14-C12,G1,G1,False,False
SA928-A73044A-R14-C24,G2,G2,False,False
SA928-A73044A-R14-C30,G2,G2,False,False
SA928-A73044A-R14-C35,G2,G2,False,False
SA928-A73044A-R14-C44,S,S,True,False
SA928-A73044A-R14-C48,S,S,True,False
SA928-A73044A-R15-C08,G1,G1,False,False
SA928-A73044A-R15-C10,G1,G1,False,False
SA928-A73044A-R15-C13,G1,G1,False,False
SA928-A73044A-R15-C14,G1,G1,False,False
SA928-A73044A-R15-C19,G1,G1,False,False
SA928-A73044A-R15-C25,G2,G2,False,False
SA928-A73044A-R15-C29,G2,G2,False,False
SA928-A73044A-R15-C33,G2,S,True,True
SA928-A73044A-R15-C41,S,S,True,False
SA928-A73044A-R15-C48,S,S,False,False
SA928-A73044A-R16-C17,G1,G1,False,False
SA928-A73044A-R16-C22,G2,G2,False,False
SA928-A73044A-R16-C25,G2,G2,False,False
SA928-A73044A-R16-C34,G2,G2,False,False
SA928-A73044A-R16-C35,G2,G2,False,False
SA928-A73044A-R16-C43,S,S,True,False
SA928-A73044A-R17-C06,G1,G1,False,False
SA928-A73044A-R17-C07,G1,G1,False,False
SA928-A73044A-R17-C19,G1,G1,False,False
SA928-A73044A-R17-C25,G2,G2,False,False
SA928-A73044A-R17-C27,G2,G2,False,False
SA928-A73044A-R17-C28,G2,G2,False,False
SA928-A73044A-R17-C33,G2,G2,False,False
SA928-A73044A-R18-C10,G1,G1,False,False
SA928-A73044A-R18-C11,G1,G1,False,False
SA928-A73044A-R18-C13,G1,G1,False,False
SA928-A73044A-R18-C14,G1,G1,False,False
SA928-A73044A-R18-C17,G1,G1,False,False
SA928-A73044A-R18-C42,S,S,True,False
SA928-A73044A-R19-C05,G1,G1,False,False
SA928-A73044A-R19-C06,G1,G1,False,False
SA928-A73044A-R19-C11,G1,G1,False,False
SA928-A73044A-R19-C12,G1,G1,False,False
SA928-A73044A-R19-C34,G2,G2,False,False
SA928-A73044A-R19-C41,S,S,True,False
SA928-A73044A-R19-C42,S,S,True,False
SA928-A73044A-R19-C45,S,S,True,False
SA928-A73044A-R19-C49,S,S,True,False
SA928-A73044A-R20-C09,G1,G1,False,False
SA928-A73044A-R20-C13,G1,G1,False,False
SA928-A73044A-R20-C14,G1,G1,True,False
SA928-A73044A-R20-C22,G2,G2,False,False
SA928-A73044A-R20-C35,G2,G2,True,False
SA928-A73044A-R20-C42,S,S,True,False
SA928-A73044A-R20-C45,S,S,False,False
SA928-A73044A-R20-C50,S,S,True,False
SA928-A73044A-R21-C06,G1,G1,False,False
SA928-A73044A-R21-C13,G1,G1,False,False
SA928-A73044A-R21-C16,G1,G1,False,False
SA928-A73044A-R21-C17,G1,G1,False,False
SA928-A73044A-R21-C22,G2,G2,False,False
SA928-A73044A-R21-C24,G2,G2,False,False
SA928-A73044A-R21-C25,G2,G2,False,False
SA928-A73044A-R21-C26,G2,G2,False,False
SA928-A73044A-R21-C37,G1,G1,False,False
SA928-A73044A-R21-C40,S,S,True,False
SA928-A73044A-R21-C44,S,S,True,False
SA928-A73044A-R21-C48,S,S,True,False
SA928-A73044A-R21-C51,S,S,True,False
SA928-A73044A-R22-C03,G1,G1,False,False
SA928-A73044A-R22-C08,G1,G1,False,False
SA928-A73044A-R22-C10,G1,G1,False,False
SA928-A73044A-R22-C11,G1,G1,False,False
SA928-A73044A-R22-C13,G1,G1,False,False
SA928-A73044A-R22-C14,G1,G1,False,False
SA928-A73044A-R22-C22,G2,S,True,True
SA928-A73044A-R22-C40,S,S,True,False
SA928-A73044A-R22-C41,S,S,True,False
SA928-A73044A-R22-C43,S,S,True,False
SA928-A73044A-R22-C45,S,S,True,False
SA928-A73044A-R22-C50,S,S,True,False
SA928-A73044A-R23-C07,G1,G1,False,False
SA928-A73044A-R23-C08,G1,G1,False,False
SA928-A73044A-R23-C09,G1,G1,False,False
SA928-A73044A-R23-C17,G1,G1,False,False
SA928-A73044A-R23-C44,S,S,True,False
SA928-A73044A-R24-C05,G1,G1,False,False
SA928-A73044A-R24-C09,G1,G1,False,False
SA928-A73044A-R24-C11,G1,G1,False,False
SA928-A73044A-R24-C12,G1,G1,False,False
SA928-A73044A-R24-C41,S,S,True,False
SA928-A73044A-R24-C50,S,S,True,False
SA928-A73044A-R25-C05,G1,G1,False,False
SA928-A73044A-R25-C10,G1,G1,False,False
SA928-A73044A-R25-C11,G1,G1,False,False
SA928-A73044A-R25-C14,G1,G1,False,False
SA928-A73044A-R25-C18,G1,G1,False,False
SA928-A73044A-R25-C51,S,S,True,False
SA928-A73044A-R26-C12,G1,G1,False,False
SA928-A73044A-R26-C13,G1,G1,False,False
SA928-A73044A-R26-C17,G1,G1,False,False
SA928-A73044A-R26-C18,G1,G1,False,False
SA928-A73044A-R27-C03,G1,G1,False,False
SA928-A73044A-R27-C11,G1,G1,False,False
SA928-A73044A-R27-C12,G1,S,True,True
SA928-A73044A-R27-C13,G1,G1,False,False
SA928-A73044A-R27-C14,G1,G1,False,False
SA928-A73044A-R27-C19,G1,G1,False,False
SA928-A73044A-R28-C07,G1,G1,False,False
SA928-A73044A-R28-C10,G1,G1,False,False
SA928-A73044A-R28-C13,G1,G1,False,False
SA928-A73044A-R28-C19,G1,G1,False,False
SA928-A73044A-R29-C06,G1,G1,False,False
SA928-A73044A-R29-C12,G1,G1,False,False
SA928-A73044A-R29-C14,G1,G1,False,False
SA928-A73044A-R30-C08,G1,G1,False,False
SA928-A73044A-R30-C10,G1,G1,False,False
SA928-A73044A-R30-C11,G1,G1,False,False
SA928-A73044A-R30-C12,G1,G1,True,False
SA928-A73044A-R30-C16,G1,S,True,True
SA928-A73044A-R30-C19,G1,G1,False,False
SA928-A73044A-R30-C37,G1,G1,False,False
SA928-A73044A-R31-C08,G1,G1,False,False
SA928-A73044A-R31-C10,G1,G1,False,False
SA928-A73044A-R31-C11,G1,G1,False,False
SA928-A73044A-R31-C12,G1,G1,False,False
SA928-A73044A-R31-C18,G1,G1,False,False
SA928-A90553C-R43-C07,G1,G1,False,False
SA928-A90553C-R43-C09,G1,G1,False,False
SA928-A90553C-R43-C13,G1,G1,False,False
SA928-A90553C-R43-C16,G1,G1,False,False
SA928-A90553C-R43-C17,G1,G1,False,False
SA928-A90553C-R43-C22,G2,G2,False,False
SA928-A90553C-R43-C27,G2,G2,False,False
SA928-A90553C-R43-C28,G2,S,True,True
SA928-A90553C-R43-C37,G1,G1,False,False
SA928-A90553C-R43-C46,S,S,False,False
SA928-A90553C-R43-C48,S,S,False,False
SA928-A90553C-R43-C49,S,S,False,False
SA928-A90553C-R43-C54,S,S,False,False
SA928-A90553C-R44-C08,G1,G1,False,False
SA928-A90553C-R44-C10,G1,G1,True,False
SA928-A90553C-R44-C12,G1,G1,False,False
SA928-A90553C-R44-C13,G1,G1,False,False
SA928-A90553C-R44-C16,G1,G1,False,False
SA928-A90553C-R44-C26,G2,G2,False,False
SA928-A90553C-R44-C29,G2,S,True,True
SA928-A90553C-R44-C37,G1,G1,False,False
SA928-A90553C-R44-C41,S,S,False,False
SA928-A90553C-R44-C43,S,S,False,False
SA928-A90553C-R44-C50,S,S,False,False
SA928-A90553C-R44-C53,S,S,False,False
SA928-A90553C-R44-C54,S,S,True,False
SA928-A90553C-R45-C08,G1,G1,False,False
SA928-A90553C-R45-C10,G1,G1,False,False
SA928-A90553C-R45-C11,G1,G1,False,False
SA928-A90553C-R45-C23,G2,G2,False,False
SA928-A90553C-R45-C33,G2,G2,False,False
SA928-A90553C-R45-C35,G2,G2,False,False
SA928-A90553C-R45-C37,G1,G1,False,False
SA928-A90553C-R45-C39,S,S,False,False
SA928-A90553C-R45-C40,S,S,False,False
SA928-A90553C-R45-C42,S,S,False,False
SA928-A90553C-R45-C43,S,S,True,False
SA928-A90553C-R45-C44,S,G2,True,True
SA928-A90553C-R45-C47,S,S,False,False
SA928-A90553C-R45-C49,S,S,False,False
SA928-A90553C-R46-C05,G1,G1,False,False
SA928-A90553C-R46-C09,G1,G1,False,False
SA928-A90553C-R46-C10,G1,G1,False,False
SA928-A90553C-R46-C14,G1,G1,False,False
SA928-A90553C-R46-C18,G1,G1,False,False
SA928-A90553C-R46-C26,G2,G2,False,False
SA928-A90553C-R46-C27,G2,G2,False,False
SA928-A90553C-R46-C31,G2,S,True,True
SA928-A90553C-R46-C43,S,S,False,False
SA928-A90553C-R46-C47,S,S,False,False
SA928-A90553C-R46-C50,S,S,False,False
SA928-A90553C-R46-C51,S,S,False,False
SA928-A90553C-R46-C53,S,S,False,False
SA928-A90553C-R46-C54,S,S,False,False
SA928-A90553C-R47-C14,G1,G1,False,False
SA928-A90553C-R47-C18,G1,S,True,True
SA928-A90553C-R47-C26,G2,G2,False,False
SA928-A90553C-R47-C27,G2,G2,False,False
SA928-A90553C-R47-C29,G2,G2,False,False
SA928-A90553C-R47-C32,G2,S,True,True
SA928-A90553C-R47-C33,G2,G2,True,False
SA928-A90553C-R47-C45,S,S,False,False
SA928-A90553C-R47-C48,S,S,False,False
SA928-A90553C-R47-C49,S,S,True,False
SA928-A90553C-R47-C54,S,S,False,False
SA928-A90553C-R48-C12,G1,G1,False,False
SA928-A90553C-R48-C19,G1,G1,False,False
SA928-A90553C-R48-C21,G2,G2,False,False
SA928-A90553C-R48-C24,G2,G2,False,False
SA928-A90553C-R48-C29,G2,G2,False,False
SA928-A90553C-R48-C30,G2,G2,False,False
SA928-A90553C-R48-C33,G2,G2,False,False
SA928-A90553C-R48-C37,G1,G1,False,False
SA928-A90553C-R48-C47,S,S,False,False
SA928-A90553C-R49-C14,G1,G1,False,False
SA928-A90553C-R49-C18,G1,G1,False,False
SA928-A90553C-R49-C27,G2,G2,False,False
SA928-A90553C-R49-C33,G2,G2,False,False
SA928-A90553C-R49-C37,G1,G1,False,False
SA928-A90553C-R49-C42,S,S,False,False
SA928-A90553C-R49-C44,S,S,False,False
SA928-A90553C-R50-C05,G1,G1,False,False
SA928-A90553C-R50-C07,G1,G1,False,False
SA928-A90553C-R50-C09,G1,S,True,True
SA928-A90553C-R50-C10,G1,G1,False,False
SA928-A90553C-R50-C11,G1,G1,False,False
SA928-A90553C-R50-C21,G2,G2,False,False
SA928-A90553C-R50-C24,G2,G2,False,False
SA928-A90553C-R50-C28,G2,G2,False,False
SA928-A90553C-R50-C29,G2,G2,False,False
SA928-A90553C-R50-C50,S,S,False,False
SA928-A90553C-R50-C53,S,S,False,False
SA928-A90553C-R51-C03,G1,G1,False,False
SA928-A90553C-R51-C05,G1,G1,False,False
SA928-A90553C-R51-C12,G1,G1,False,False
SA928-A90553C-R51-C15,G1,G1,False,False
SA928-A90553C-R51-C17,G1,G1,False,False
SA928-A90553C-R51-C18,G1,G1,False,False
SA928-A90553C-R51-C21,G2,G2,False,False
SA928-A90553C-R51-C24,G2,S,True,True
SA928-A90553C-R51-C42,S,S,False,False
SA928-A90553C-R51-C44,S,S,False,False
SA928-A90553C-R51-C50,S,S,False,False
SA928-A90553C-R52-C17,G1,G1,False,False
SA928-A90553C-R52-C23,G2,G2,False,False
SA928-A90553C-R52-C27,G2,G2,False,False
SA928-A90553C-R52-C31,G2,S,True,True
SA928-A90553C-R52-C32,G2,G2,False,False
SA928-A90553C-R52-C37,G1,G1,False,False
SA928-A90553C-R52-C45,S,S,False,False
SA928-A90553C-R52-C47,S,S,False,False
SA928-A90553C-R52-C49,S,S,False,False
SA928-A90553C-R53-C05,G1,G1,False,False
SA928-A90553C-R53-C15,G1,G1,False,False
SA928-A90553C-R53-C21,G2,G2,False,False
SA928-A90553C-R53-C26,G2,S,True,True
SA928-A90553C-R53-C28,G2,G2,False,False
SA928-A90553C-R53-C35,G2,S,True,True
SA928-A90553C-R53-C50,S,S,True,False
SA928-A90553C-R53-C51,S,S,False,False
SA928-A90553C-R54-C06,G1,G1,False,False
SA928-A90553C-R54-C14,G1,G1,False,False
SA928-A90553C-R54-C16,G1,G1,False,False
SA928-A90553C-R54-C18,G1,G1,False,False
SA928-A90553C-R54-C21,G2,G2,False,False
SA928-A90553C-R54-C31,G2,G2,False,False
SA928-A90553C-R54-C37,G1,G1,False,False
SA928-A90553C-R54-C45,S,S,False,False
SA928-A90553C-R54-C50,S,S,False,False
SA928-A90553C-R54-C51,S,S,True,False
SA928-A90553C-R55-C05,G1,G1,False,False
SA928-A90553C-R55-C08,G1,G1,False,False
SA928-A90553C-R55-C16,G1,G1,False,False
SA928-A90553C-R55-C22,G2,G2,True,False
SA928-A90553C-R55-C30,G2,G2,False,False
SA928-A90553C-R55-C35,G2,S,True,True
SA928-A90553C-R55-C47,S,S,False,False
SA928-A90553C-R55-C49,S,S,False,False
SA928-A90553C-R55-C51,S,S,False,False
SA928-A90553C-R55-C52,S,S,False,False
SA928-A90553C-R56-C07,G1,G1,False,False
SA928-A90553C-R56-C14,G1,G1,False,False
SA928-A90553C-R56-C21,G2,G2,False,False
SA928-A90553C-R56-C22,G2,S,True,True
SA928-A90553C-R56-C33,G2,G2,True,False
SA928-A90553C-R56-C42,S,S,False,False
SA928-A90553C-R56-C43,S,S,False,False
SA928-A90553C-R56-C53,S,S,True,False
SA928-A90553C-R57-C03,G1,G1,False,False
SA928-A90553C-R57-C06,G1,G1,False,False
SA928-A90553C-R57-C09,G1,G1,False,False
SA928-A90553C-R57-C25,G2,S,True,True
SA928-A90553C-R57-C29,G2,G2,False,False
SA928-A90553C-R57-C37,G1,G1,False,False
SA928-A90553C-R57-C39,S,S,False,False
SA928-A90553C-R57-C44,S,S,False,False
SA928-A90553C-R57-C46,S,S,False,False
SA928-A90553C-R57-C50,S,S,False,False
SA928-A90553C-R57-C52,S,S,True,False
SA928-A90553C-R58-C08,G1,G1,False,False
SA928-A90553C-R58-C09,G1,G1,False,False
SA928-A90553C-R58-C11,G1,G1,False,False
SA928-A90553C-R58-C14,G1,G1,False,False
SA928-A90553C-R58-C17,G1,G1,False,False
SA928-A90553C-R58-C32,G2,G2,False,False
SA928-A90553C-R58-C40,S,G1,True,True
SA928-A90553C-R59-C03,G1,G1,False,False
SA928-A90553C-R59-C09,G1,S,True,True
SA928-A90553C-R59-C12,G1,G1,False,False
SA928-A90553C-R59-C18,G1,G1,False,False
SA928-A90553C-R59-C23,G2,G2,False,False
SA928-A90553C-R59-C25,G2,G2,False,False
SA928-A90553C-R59-C28,G2,S,True,True
SA928-A90553C-R59-C29,G2,G2,False,False
SA928-A90553C-R59-C32,G2,S,True,True
SA928-A90553C-R59-C45,S,S,False,False
SA928-A90553C-R59-C46,S,S,False,False
SA928-A90553C-R59-C52,S,S,False,False
SA928-A90553C-R60-C07,G1,G1,False,False
SA928-A90553C-R60-C10,G1,G1,False,False
SA928-A90553C-R60-C13,G1,G1,False,False
SA928-A90553C-R60-C14,G1,G1,False,False
SA928-A90553C-R60-C15,G1,G1,False,False
SA928-A90553C-R60-C19,G1,G1,False,False
SA928-A90553C-R60-C24,G2,G2,False,False
SA928-A90553C-R60-C25,G2,G2,False,False
SA928-A90553C-R60-C29,G2,G2,False,False
SA928-A90553C-R60-C33,G2,G2,False,False
SA928-A90553C-R60-C37,G1,G1,False,False
SA928-A90553C-R60-C40,S,S,False,False
SA928-A90553C-R60-C41,S,S,False,False
SA928-A90553C-R60-C43,S,S,False,False
SA928-A90553C-R60-C44,S,S,False,False
SA928-A90553C-R60-C48,S,S,False,False
SA928-A90553C-R60-C50,S,S,False,False
SA928-A90553C-R60-C51,S,S,False,False
SA928-A90553C-R60-C54,S,S,False,False
SA928-A90553C-R61-C05,G1,G1,False,False
SA928-A90553C-R61-C08,G1,G1,False,False
SA928-A90553C-R61-C12,G1,G1,False,False
SA928-A90553C-R61-C17,G1,G1,False,False
SA928-A90553C-R61-C18,G1,G1,False,False
SA928-A90553C-R61-C22,G2,G2,False,False
SA928-A90553C-R61-C23,G2,G2,False,False
SA928-A90553C-R61-C29,G2,G2,False,False
SA928-A90553C-R61-C35,G2,G2,False,False
SA928-A90553C-R61-C39,S,S,False,False
SA928-A90553C-R61-C40,S,S,False,False
SA928-A90553C-R61-C41,S,S,False,False
SA928-A90553C-R61-C48,S,S,False,False
SA928-A90553C-R61-C50,S,S,False,False
SA928-A90553C-R62-C06,G1,G1,False,False
SA928-A90553C-R62-C12,G1,S,True,True
SA928-A90553C-R62-C16,G1,G1,False,False
SA928-A90553C-R62-C33,G2,G2,False,False
SA928-A90553C-R62-C35,G2,G2,True,False
